name,money,addr
安徽省众志诚新材料有限公司,500万元人民币,安徽省安庆市怀宁县高河镇查湾村海子纪念园后面10米
深圳市优诺医养产业有限公司,1000万元人民币,深圳市龙岗区南湾街道下李朗社区平吉大道9号华熠大厦A区1401
天长市江美防护用品有限公司,100万元人民币,天长市冶山镇工业园区
桐城市长生劳保用品有限公司,88万元人民币,安徽省安庆市桐城市金神镇香铺村
怀宁县嘟嘟防护用品有限公司,700万元人民币,安徽省安庆市怀宁县高河镇育儿路177号
安庆市永禾卫生材料有限公司,100万元人民币,安徽省安庆市怀宁县工业园陶亭路17号
安徽祥虎卫生用品有限公司,508万元人民币,安徽省安庆市潜山市开发区丹霞路15号
安徽昊图新材料有限公司,1000万元人民币,安徽省宣城市宣州区寒亭镇寒亭工业园区
枞阳县予鑫服饰有限公司,100万元人民币,枞阳县枞阳镇开发区(新楼工业园)
安徽陶尚防护用品有限公司,501万元人民币,安徽省安庆市桐城市青草镇陶驿村张庄组
安徽长中清洁科技有限公司,1679万元人民币,安徽省潜山市源潭镇经济园区双林路021号
安徽金顺塑业有限公司,1688万元人民币,安徽省安庆市怀宁县工业园区独秀大道北30号海沃特水务厂内
安徽省怀康卫生材料有限公司,500万元人民币,安徽省安庆市怀宁县工业园独秀大道北30号
安徽美灵江新材料有限公司,500万元人民币,安徽省安庆市怀宁县高河镇高河大道267号
潜山县新蕾刷业有限公司,10万元人民币,安徽省安庆市潜山县源潭镇东红村
安徽贝安佳防护用品有限公司,500万元人民币,安徽省安庆市怀宁县工业园月山大道东026号
天长市景润防护用品厂,,天长市秦栏镇寿昌社区天扬北路
怀宁县天园包装有限公司,2000万元人民币,安徽省安庆市怀宁县马庙镇天宫东路143号
怀宁四喜卫生用品有限公司,110万元人民币,安徽省安庆市怀宁县工业园洪铺路18号
天长市恒冠防护用品有限公司,100万元人民币,天长市经济开发区纬三路南经六路西侧
安徽兔兔芭蒂服饰有限公司,500万元人民币,安徽省潜山市梅城镇潜阳路1号(安徽省嘉宜纺织科技创业园有限公司F1栋三楼)
安徽省康亮卫生材料有限公司,500万元人民币,安徽省安庆市怀宁县马庙镇工业集聚区
深圳市锦拓包装制品有限公司,50万元人民币,深圳市光明新区公明办事处东坑社区鹏凌路2号第1栋第四层B
福建海创智能装备股份有限公司,1500万元人民币,惠安县螺阳镇溪东工业区
东莞市搜于特医疗用品有限公司,20000万元人民币,广东省东莞市道滘镇昌平商业路8号
高密奥泰莱防护用品有限公司,50万元人民币,山东省潍坊市高密市密水街道张家埠社区郑家庄205号
安徽海源恒卫生材料有限公司,1200万元人民币,安徽省安庆市怀宁县金拱镇金拱大道120号
铁岭市彦国医疗器材厂,,辽宁省铁岭市昌图县东嘎镇和平街
河南祝康医疗器械有限公司,100万元人民币,河南省安阳市滑县新区百得工业园区5号
安徽强森新材料有限公司,600万元人民币,安徽省安庆市怀宁县茶岭镇谭桥村谭桥组
安庆洁思健防护用品有限公司,100万元人民币,安徽省安庆市怀宁县高河镇育儿路金瓯商务广场三楼
东莞市全日健医疗用品有限公司,100万元人民币,广东省东莞市南城街道莞太路南城段122号6栋119室
安徽康普乐卫生材料有限公司,500万元人民币,安徽省安庆市潜山市源潭镇经济园区9号
安徽怡佳卫生用品有限公司,800万元人民币,安徽省安庆市潜山市源潭镇东畈工业园区6号
泉州市中简生活用品有限公司,100万元人民币,福建省泉州市南安市洪濑镇东大路86号
赤峰禾士营养食品科技有限公司,62万元人民币,内蒙古自治区赤峰市红山区文钟农畜产品产业园区
三明市奥维斯工贸有限公司,600万元人民币,福建省三明高新技术产业开发区金沙园金明西路226号
潜山康盾劳保用品有限公司,500万元人民币,安徽省安庆市潜山市痘姆乡红星村9号
安徽省康迪恩新材料有限公司,500万元人民币,安徽省安庆市怀宁县高河镇查湾村海子纪念园往前1000米
安庆市熙吉卫生材料有限公司,200万元人民币,安徽省安庆市大观区马家岭25号C区10栋
安徽米兰奇贸易有限公司,528万元人民币,安徽省安庆市潜山市源潭镇东红工业区大兴1号
安徽达信防护用品有限公司,500万元人民币,安徽省安庆市怀宁县高河镇怀安河路兰馨花苑72栋3-4号
河南康适利实业有限公司,5000万元人民币,河南省郑州市登封市中岳街道产业集聚区建设路与工业路创新创业科技园1号楼3层、4层
安徽康思德劳保用品有限公司,500万元人民币,安徽省安庆市怀宁县马庙镇马庙工业园
苏州振海化纤有限公司,200万元人民币,太仓市璜泾镇海城村
上海百利安制衣有限公司,155万美元,上海市金山区兴塔镇台资工业区
安徽恒点新材料有限公司,1000万元人民币,安徽省安庆市怀宁县高河镇新安路骑龙创业园1栋2号
安徽丰隆兴医疗科技有限公司,1000万元人民币,安徽省安庆市怀宁县工业园月山大道旁电子精密仪器专业园
安徽文升防护用品有限公司,500万元人民币,安徽省安庆市怀宁县高河镇皖河路国际新城6号门面
深圳市振熙五金机械有限公司,1000万元人民币,深圳市光明新区公明街道将石社区同富工业区15号
安徽金鹤防护用品有限公司,500万元人民币,安徽省安庆市怀宁县高河镇高河大道038号
桐城市思龙卫生用品有限公司,500万元人民币,安徽省安庆市桐城市青草镇陶冲村红九组2号
安徽康宝卫生用品有限公司,500万元人民币,安徽省安庆市怀宁县工业园月山大道18号
安徽拓仁卫生用品有限公司,500万元人民币,安徽省安庆市潜山市源潭镇工业园区29号
肇庆市高要区金利利华彩印厂,,肇庆市高要区金利镇西围村伍江壹队
安徽承翰医疗科技发展有限公司,500万元人民币,安徽省安庆市潜山市余井镇工业园区06号
天长市旭豪防护用品厂,,天长市秦栏镇寿昌东路
安庆市敏智明宸卫生用品有限公司,500万元人民币,安徽省安庆市怀宁县工业园雄山路8号
怀宁县大诚防护用品有限公司,500万元人民币,安徽省安庆市怀宁县高河镇高河大道780号
内蒙古成信医疗有限公司,2000万元人民币,内蒙古自治区巴彦淖尔市经济开发区八一镇临五路南侧(丘号:21140124)
安徽源尔康医药生物科技有限公司,595.62万元人民币,太和县城关镇工业园区
安庆汰康卫生用品有限公司,100万元人民币,安徽省安庆市怀宁县工业园三期纬十四路
漳州市智光纸业有限公司,462万元人民币,漳州市蓝田工业开发区横二路西段
安徽昊天防护用品有限公司,918万元人民币,安徽省安庆市桐城市范岗镇挂车河街道302号
南城益康医疗器械有限公司,1000万元人民币,江西省抚州市南城县河东工业园区
桐城市沐子防护用品有限公司,100万元人民币,安徽省安庆市桐城市青草镇里仁村红旗18号
安徽名创防护用品有限公司,500万元人民币,安徽省安庆市怀宁县高河镇新安路锦绣家园9-10号铺
安庆天扬劳保用品有限公司,100万元人民币,安徽省安庆市怀宁县工业园陶亭路17号
山东沙普医疗器械有限公司,300万元人民币,德州市陵城区经济开发区北辰路西首南侧
桐城市汇健卫生材料有限公司,150万元人民币,安徽省安庆市桐城市范岗镇范岗工业园
安徽省大嘴刷业有限公司,500万元人民币,安徽省安庆市潜山县源潭镇工业园区
河南庄正网络科技有限公司,500万元人民币,郑州航空港区新港大道台湾科技园A1-5号楼101室
安徽高浦艾斯医疗器械有限公司,518万元人民币,安徽省安庆市潜山市源潭镇东红工业区大兴1号
温州昌隆纺织科技有限公司,1000万元人民币,温州市瓯海梧田工业基地南小区13号
怀宁众星卫生用品有限公司,200万元人民币,安徽省安庆市怀宁县高河镇黄梅路供销大厦
怀宁县宝盛劳保用品有限公司,200万元人民币,安徽省安庆市怀宁县工业园里仁东路006号
安徽省杰瑞欣防护用品有限公司,1000万元人民币,安徽省安庆市怀宁县工业园雄山路6号
安徽睿杰康卫医疗科技有限公司,509万元人民币,安徽省安庆市潜山市经济开发区中合产业园B14栋
安庆市美欧卫生用品有限公司,150万元人民币,安徽省安庆市怀宁县工业园创新路2号
保定市利普纺织厂,,河北省保定市清苑区东闾乡南营头村
安徽怀雅医疗科技有限公司,600万元人民币,安徽省安庆市怀宁县工业园黄龙路11号
安庆安翔防护用品有限公司,200万元人民币,安徽省安庆市怀宁县高河镇经一路与纬六路交叉口
安徽诺保防护材料有限公司,500万元人民币,安徽省蚌埠市燕南路1221号(蚌埠金业科技创业产业园有限公司内)
高密市夷安防护用品有限公司,200万元人民币,山东省潍坊市高密市密水街道天坛路前新一街2号
怀宁县汇博劳保用品有限公司,10万元人民币,安徽省安庆市怀宁县工业园雄山路005号
怀宁飞鸿卫生用品有限公司,200万元人民币,安徽省安庆市怀宁县工业园独秀大道北05号
深圳市聚优品塑胶制品有限公司,100万元人民币,深圳市龙岗区横岗街道大康社区莘塘东区新村113号B栋二楼
桐城市嘉华包装材料有限公司,1150万元人民币,桐城市孔城镇跃进村红旗组
纲目本草（山东）医疗器械有限公司,1000万元人民币,山东省聊城经济技术开发区庐山路9号百利来创意产业园27栋202室
河源市裕年科技有限公司,5000万元人民币,河源市源城区龙岭工业园龙岭三路企业服务中心大楼501-1房
安徽风和日丽卫生材料有限公司,1000万元人民币,安徽省安庆市潜山市经济开发区三合路88号C15-4
晋江市亲舒卫生用品有限公司,10万元人民币,福建省泉州市晋江市灵源街道林口社区华林北路106号
深圳市可为工业有限公司,500万元人民币,深圳市福田区福田街道福安社区金田路3037号金中环国际商务大厦A0819
福满祥（山东）康复理疗有限公司,300万元人民币,山东省潍坊市昌邑市都昌街道北海路379号
山东融顺防护用品有限公司,300万元人民币,"山东省潍坊市高密市柏城镇沟南村村址北,胶高公路东侧"
潜山市全明防护用品有限公司,400万元人民币,安徽省安庆市潜山市经开发区八一路0012号
安徽万隆卫生材料有限公司,500万元人民币,安徽省安庆市怀宁县工业园月山大道东21号
安徽梓泓卫生用品有限公司,500万元人民币,安徽省安庆市怀宁县工业园石牌大道林翔木业6号联合厂房2号
东莞市康明进出口贸易有限责任公司,100万元人民币,广东省东莞市茶山镇黄岭路一街1号1号楼
泰盛贸易股份有限公司,10000万元人民币,福建省莆田市荔城区拱辰街道办事处城涵西大道198号
辽宁洁花环保科技装备有限公司,5000万元人民币,辽宁省抚顺市望花经济开发区7-4号地块
安徽森清防护材料有限公司,510万元人民币,安徽省安庆市桐城市新渡镇工业园合安路1号
绍兴柯桥寸多纺织品有限公司,700万元人民币,绍兴市柯桥区柯桥经济开发区齐陶路699号
桐城市佳磊防护用品有限公司,99万元人民币,安徽省安庆市桐城市青草镇夏星村老屋2号
泉州市华品医疗科技有限公司,1000万元人民币,福建省泉州市南安市洪濑东溪神象工业园
荥阳市复兴橡塑工贸有限公司,150万元人民币,荥阳市高村乡高村寺
山东吉祥歌建材科技有限公司,5000万元人民币,山东省临沂市兰山区半程镇工业园
