name,money,addr
无锡云雀塑胶制品有限公司,1000万美元,无锡市滨湖区马山镇古竹村
平阳县飞翔化建有限公司,218万元人民币,平阳县肖江镇永乐路104号
福建恒杰塑业新材料有限公司,15100万元人民币,福清市渔溪镇渔溪村
任丘市京开化工厂,1000万元人民币,任丘市北环路公路对过
无锡市勇斐管件有限公司,2000万元人民币,宜兴市新建镇新南村
衡水市塑料编织厂,6.5万元人民币,京大路
大连市金州区家美泡沫塑料开发公司,30万元人民币,大连市金州区友谊街道龙王庙村(山菜加工厂院内)
揭阳市榕城区中山塑料制品厂,4.2万元人民币,榕城新兴东路巷畔路口南畔
淮安市恒旺管业有限公司,1000万元人民币,淮安经济开发区迎宾大道8号
长青藤高性能纤维材料有限公司,8000万元人民币,芜湖长江大桥综合经济开发区高安河路8号
深圳市三顺包装科技有限公司,200万元人民币,深圳市龙华区观澜街道广培社区木头湖1900172号301宝湖工业区第一栋三楼
滕州市恒强物资供应站,-,滕州市平行南路168号
甘肃润意达石油化工销售有限公司,500万元人民币,甘肃省庆阳市环县环城镇文化路36号4幢1层1018室
河南升锐远化工产品有限公司,105万元人民币,河南省济源市贾庄村西济钢铁路桥南大院内
费县恒通塑料制品有限公司,2000万元人民币,费县城东工业园
中国石化扬子石油化工有限公司,1565126.396955万元人民币,南京市江北新区高科一路28号
高明华达塑料有限公司,1445万美元,广东省高明县高明镇文竹路
江苏创源科技新材料有限公司,3200万元人民币,江阴市临港街道镇澄路2005号
成都芝田高分子材料有限公司,8654万元人民币,成都市青白江区工业集中发展区同旺路866号
上海大汇塑业有限公司,7600万元人民币,上海市松江区小昆山镇港德路68号3-5幢
福建俊榕能源有限公司,3000万元人民币,福州滨海工业区(长乐松下片段)
平顶山市矿益胶管制品股份有限公司,3096.72万元人民币,平顶山市卫东区东工人镇西500米
山东鲁晶化工科技有限公司,5100万元人民币,临邑县恒源工业园
大庆安汇科技有限公司,50万元人民币,黑龙江省大庆市高新区创业服务中心创新大厦606室
河北众晨新材料科技有限公司,1500万元人民币,河北省衡水市景县杜桥镇草厂村
嵊州诚丰塑胶有限公司,100万元人民币,嵊州市经济开发区城北分区罗柱岙
沧州华宇药用包装材料有限公司,200万元人民币,沧县杜生镇前候村
洛阳市利达聚丙烯有限公司,300万元人民币,吉利区大港路中段
抚顺市泰明经贸有限公司,1000万元人民币,抚顺市章党经济开发区章汉村
长春金城化工产品经销处,20万元人民币,宽城区建设街副2号
中石化南阳能源化工有限公司,76997.426602万元人民币,南阳油田中南路北段炼油厂厂区1-54幢
宿松县罗汉宕农林开发有限公司,1000万元人民币,安徽省宿松县陈汉乡九登村
江苏百通塑业发展有限公司郑州分公司,-,郑州市金水区东风路28号院世博中心1013室
常州市武进第五塑料厂,50万元人民币,武进区礼嘉镇
上海纽克新材料科技有限公司,3000万元人民币,青浦区华纺路99弄99号2幢南侧
无锡市惠山区步志银塑料加工厂,1万元人民币,无锡市惠山区堰桥街道长安姑里村
宿松县长铺渔网厂,8.2万元人民币,安徽省安庆市长铺乡松塘岭
青岛东泰诚恩新材料科技发展有限公司,600万元人民币,青岛市城阳区惜福镇街道铁骑山路傅家埠居委会北800米
四川奥克医药塑料包装有限责任公司,2533万元人民币,四川省成都市都江堰市玉堂镇
四川阆香化纤有限公司,300万美元,四川省阆中市七里坝经济技术开发区
江西荣信塑业有限公司,1600万元人民币,江西省宜春市丰城市循环基地工业园
合肥天聚包装制品有限公司,260万元人民币,安徽省合肥市肥西县花岗工业聚集区
抚顺中铁化工经贸有限公司,500万元人民币,抚顺市顺城区临江路西段39号楼西1号门市
建湖县中建织袋厂,3万元人民币,钟庄镇南华村
石家庄诺威克高分子材料有限公司,31.8万美元,河北省鹿泉市石柏大街
四川泰利城化工建材有限公司,100万元人民币,四川省眉山市彭山区青龙镇河坝街通江路197号
衡水红润商贸有限公司,1000万元人民币,河北省衡水市景县经济技术开发区
洛阳倍特进出口贸易有限公司,1500万元人民币,中国(河南)自由贸易试验区洛阳片区高新开发区丰华路银昆科技园2#楼2505室
郑州金峰塑料制品有限公司,100万元人民币,郑州市中原区化工路与西四环交叉口向西500米桥西路北
太和县绿洲塑料制品有限公司,500万元人民币,安徽省阜阳市太和县大庙集镇和谐村农场1号
铜陵市天峰电子材料有限公司,3000万元人民币,安徽省铜陵市官塘新村213栋5号
冠县嘉禾塑编包装有限责任公司,1000万元人民币,冠县崇文街道办事处孙疃老供销社院内
安庆市齐盛化工有限公司,500万元人民币,安徽省安庆市大观区亿和商务楼A607、608室(大观区经三路东石化总厂2号单身宿舍楼)
平阳县和发塑料厂,55.6万元人民币,肖江镇富强路
台前县泰宇塑料制品有限公司,100万元人民币,河南省濮阳市台前县马楼镇前张胡同工业区十字路口往东300米路北
荆州沙市金利特种纤维有限公司,3000万元人民币,湖北省沙市市长港路3号
石家庄市鑫业达工贸有限责任公司,2000万元人民币,河北省石家庄市桥西区元北路153号401室
彭阳县塑料制品有限责任公司,500万元人民币,彭阳县城郑河路1号
温岭县大溪金伟塑料制品厂,4万元人民币,温岭县大溪镇下村
枣庄市焱腾商贸有限公司,100万元人民币,枣庄市台儿庄区邳庄镇孟庄村东首
任丘市运耀塑料制品有限公司,200万元人民币,任丘市华北油田总医院小区2号楼3单元101室
临沂鼎瑞塑业有限公司,500万元人民币,山东省临沂市罗庄区付庄街道毛墩村100号
甘肃汇投治沙科技股份有限公司,8000万元人民币,甘肃省定西市安定区循环经济产业园新城大道1号
温岭市高桥振兴塑胶日用编织厂,3.1万元人民币,温岭市新河镇渡首西村
苏州顺茂包装有限公司,100万元人民币,苏州市吴中区甪直镇联谊路
广东济通集团有限公司,12668万元人民币,佛山市禅城区五峰四路石湾海外公司大院4号楼之五
巩义市新兴塑编厂,100万元人民币,巩义市石河道大桥东
吉林市美源工贸有限公司塑料制品厂,-,龙潭区铁东工业园
台州市塑料薄膜厂,208.3万元人民币,台州市椒江区云西路26号
荣成市宁津塑料包装厂,13万元人民币,宁津镇南港头村
四川蓬溪县顺达利聚合物有限公司,50万元人民币,蓬溪县赤城镇蓬文路156号
招远市华泉新型管材塑品厂哈尔滨销售处,-,哈尔滨市南岗区木介街56号
锦州市太和区新宏化工经销站,-,辽宁省锦州市太和区德治里渤大小区10-37号
泉州嘉御商贸有限公司,50万元人民币,福建省泉州市鲤城区常泰路与南环路交叉口优适得二手车市场D区78号
宁波大成新材料股份有限公司,4500万元人民币,浙江省慈溪市经济开发区浒崇公路东侧
阳谷县京九化工厂,-,阳谷县张秋镇小闫楼
保定希乔商贸有限公司,500万元人民币,白沟镇涿白路东侧工业城
抚顺凯基氯化镁厂,-,抚顺经济开发区高科技园区中科大街8号
绍兴励达无纺布有限公司,500万元人民币,浙江省绍兴市柯桥区兰亭街道兰渚山村
天津市至上化工厂,181.7万元人民币,天津市滨海新区大港小王庄镇徐庄子工业区
安徽安塑进出口有限公司,1000万元人民币,芜湖县安徽新芜经济开发区赵桥工业集中区五星大道01号
扬中市联合玻璃钢阀门有限公司,50万元人民币,扬中市新坝镇联合村
江苏南天集团股份有限公司,3120万元人民币,如皋市经济开发区
辽宁宏峰包装有限公司,1200万元人民币,铁岭市高新技术产业开发区办公楼726号
安徽省含山县顺天纺织有限公司,3000万元人民币,含山县运漕镇工业区(三台行政村)
宁夏森源印务有限公司,300万元人民币,宁夏青铜峡工业园区惠源街17号
广东天安新材料股份有限公司,20535.2万元人民币,佛山市禅城区南庄镇吉利工业园新源一路30号
无锡市宏佳华新材料有限公司,350万元人民币,无锡市新吴区鸿山街道锦鸿路286号
重庆澳彩新材料股份有限公司,2000万元人民币,重庆市铜梁区东城街道办事处姜家岩社区11组
任丘市彩宜塑业有限公司,550万元人民币,任丘市西环路办事处思贤村
北京新新源聚丙烯泡沫塑料科技有限公司,500万元人民币,北京市房山区长阳镇西场村村东长韩路东侧
吴桥强申橡塑金属制品有限公司,100万元人民币,吴桥县开发区燕山道西
湖北震璘塑胶制品有限公司,1000万元人民币,通城县关刀镇关刀村五组
重庆市涪陵群力废塑制品厂,5万元人民币,重庆市涪陵望州路53号
邢台市永发塑业有限责任公司,30万元人民币,邢台市开发区大梁庄村
莱芜市瑞财塑编有限公司,20万元人民币,钢城区辛庄镇百咀红村
北屯市新泰塑业有限公司,150万元人民币,新疆北屯市火车站对面园三路
海西森宏工业包装有限公司,1000万元人民币,德令哈市河东区双拥路1号(柴达木<国家级>循环经济促进中心四楼403室)
宁津县鸿孚新材料有限公司,80万元人民币,山东省德州市宁津县城区安居轩5-4-101号
温岭县第二塑料制品厂,36.5万元人民币,温岭县温峤镇莲池路3号
广东高怡新工程塑料有限公司,1238万元人民币,佛山市顺德区容桂街道小黄圃工业区
河北慧明福阳化工有限公司,300万元人民币,清河县桥东办事处许家那村
盘锦盛田物资有限责任公司,50万元人民币,辽宁省盘锦市大洼临港经济区
山东佳腾新材料有限责任公司,1000万元人民币,山东省聊城市茌平县乐平铺镇颐和路1号
福建福融科技集团有限公司,20000万元人民币,福清市音西街道西环北路22号(福融辉实业福建有限公司)内
湖南恒远新材料科技发展有限公司,8000万元人民币,湖南省娄底市新化县桑梓镇桑梓村(长青电子器件公司新厂内)
泉州市源通化纤织造有限公司,500万港元,泉州鲤城区江南镇兜蓝村94号
龙山县云飞塑料加工有限公司,2400万元人民币,湖南省湘西土家族苗族自治州龙山县红岩溪镇马失村田家大坪
贵州凯科特材料有限公司,1810.725214万元人民币,贵州省贵阳市白云区白云北路新材料产业园
浙江伊美薄膜工业集团有限公司,3700万美元,浙江省义乌市北苑工业园
上海大花乐器有限公司,345.5万元人民币,上海市杨浦区杨树浦路2310号206-2室
昆山申茂包装制品有限公司,50万元人民币,玉山镇民新路219号
广州景翊粘合剂有限公司,600万元人民币,广州市从化太平镇平中公路655号F厂房
江阴市鑫顺塑料制品有限公司,50万元人民币,江阴市顾山镇锡张路175号
泰安市哲泉工贸有限公司,1000万元人民币,肥城市湖屯镇西穆河村
郓城县坤腾聚乙烯丙纶材料厂,-,郓城县郓州街道富李庄村
绍兴市中兴实业公司,50万元人民币,五云米行前街73号
金华市乾西塑料制品厂,5万元人民币,乾西樊里村
长垣县双鑫塑业有限公司,50万元人民币,凡相镇北一公里路西
凌海昊阳塑胶有限公司,500万元人民币,辽宁省锦州市凌海市三台子镇小湖村
重庆长江塑料编织袋厂,858万元人民币,重庆市江北区五唐路14号
泰安创惠塑胶有限公司,50万元人民币,新泰市翟镇翟东村济新路路北
郑州海科熔体泵有限公司,500万元人民币,郑州高新技术产业开发区冬青街26号9号楼903西户
泉州市必辉石油化工有限公司,668万元人民币,泉州市泉港区南埔镇柯厝村3号202
温岭市高桥南干日用品厂,9万元人民币,温岭市新河镇南干
漳州市芗城区西桥第二塑料制品厂,4.3万元人民币,漳州市台湾路梧桐巷2号
